userid,track,artist,genre,city,time,day
C4FC0698,Can You Stand Up?,Helmut Kraft,electronic,Shelbyville,20:29:05,Wednesday
B896FACC,No Pussy Blues,Grinderman,pop,Shelbyville,09:08:49,Wednesday
7013006E,Remote,Andy Joyce,dance,Shelbyville,13:57:36,Monday
114ADB,Ight,Lil Tracy,hiphop,Shelbyville,14:46:46,Monday
82D42C3C,Need Your Love So Bad,Fleetwood Mac,pop,Shelbyville,14:32:38,Wednesday
BD8621DA,How Much,Smokin' Joe Kubek,blues,Shelbyville,08:32:28,Friday
464A7841,I’m in Love,Message for Matilda,folk,Shelbyville,14:27:17,Friday
76226ADD,The Hunger Games - Keep Your Eyes Open,Katie Campbell,pop,Shelbyville,13:17:34,Wednesday
7013006E,Game Lady,Zarbano & Virgillo,dance,Shelbyville,09:52:52,Wednesday
5C525738,橄榄树,华夏乐团,world,Shelbyville,20:46:13,Friday
D722E48C,Kazna Moja Si Ti,Tose Proeski,pop,Shelbyville,08:33:55,Wednesday
72291A1A,Barranquilleras (cumbia),Cesar Paucar,world,Shelbyville,09:10:32,Wednesday
3E4BFAA7,Trippin' The Lovelight Fantastic,Erik Truffaz,conjazz,Shelbyville,13:22:11,Wednesday
B305DD5E,Let's Hang On,Leah Marie Fuls,pop,Shelbyville,14:52:09,Monday
505BF582,Wish You Were Mine,Philip George,dance,Shelbyville,14:34:15,Monday
9168F676,Turn Up,Wolfgang Gartner,dance,Shelbyville,14:03:58,Wednesday
DF952231,Chi ama non dimentica,Einar,pop,Shelbyville,20:41:29,Monday
CFE912CF,The Apology Song,Diego Luna,anime,Shelbyville,09:36:29,Wednesday
CF497013,I'm A Baller [Flip My Chips],Lil' Flip,rap,Shelbyville,20:54:08,Wednesday
3342982C,Silver Bells,Xmas Classics,holiday,Shelbyville,08:06:55,Wednesday
E8ED5340,Quicksand,Caro Emerald,pop,Shelbyville,20:04:09,Wednesday
A0A30CA0,The Next One,Mabo,electronic,Shelbyville,09:54:15,Wednesday
E5565F19,Toward the Light,Chris Spheeris & Anthony Mazzella,world,Shelbyville,20:07:03,Friday
C3EF0089,Don Quixote Act III Pas de deux: Kitri’s Solo (Arr. John Lanchbery),John Lanchbery,classical,Shelbyville,14:54:04,Wednesday
1CDB3062,Le roi,Eric Lévi,miscellaneous,Shelbyville,14:36:38,Monday
ED4D1760,Master of Puppets,Cover It Up,pop,Shelbyville,21:47:48,Wednesday
88D02F1C,Tell God and the Devil,The Blarneygirls,folk,Shelbyville,09:56:35,Monday
4BE32BFF,Riding Thru Clouds (feat. Dolla Boy),2 Chainz,folk,Shelbyville,14:29:39,Monday
5CCB5B17,You Nearly Did Me In,Ian Hunter,rock,Shelbyville,13:37:38,Friday
75F55A7A,Elude,Grivo,alternative,Shelbyville,08:50:15,Friday
8B377FAF,Awkward,San Cisco,pop,Shelbyville,13:23:04,Wednesday
47707A94,Blood Red Kisses,Heavenly Rain Ministries,spiritual,Shelbyville,13:54:04,Wednesday
8D91F03F,Nothing Warms This Room,The Crystalline Effect,industrial,Shelbyville,20:23:07,Wednesday
9020C894,The Proof of Life,unknown,deep,Shelbyville,20:33:35,Friday
4FE9A4CA,You're So Vain,Carly Simon,pop,Shelbyville,14:11:43,Monday
2E502B8F,So ist das Leben,BRDigung,rock,Shelbyville,08:05:47,Wednesday
B789E3D6,Fire Spirit,Mindfulness Meditation Guru,new,Shelbyville,14:40:08,Friday
E924D4AD,Liebe mich,Bettelprinz,rock,Shelbyville,13:33:20,Wednesday
C16D1614,Gocmen,Demir Demirkan,rock,Shelbyville,14:37:28,Friday
7A009C99,Video,Morgan Page,dance,Shelbyville,15:00:56,Monday
F8645FBC,La Cucaracha,Los Changueros,latin,Shelbyville,21:18:52,Wednesday
A8E88130,Pirates of the Caribbean Ost,Guitar Movie,easy,Shelbyville,21:39:23,Monday
837216D9,Adagio,Omidia,miscellaneous,Shelbyville,21:26:38,Friday
8A561E3E,Baku,unknown,rusrap,Shelbyville,08:04:56,Wednesday
749E1F7A,2 Cigarettes,unknown,pop,Shelbyville,14:42:33,Monday
F82A5095,Don't Cross The River,America,rock,Shelbyville,09:24:26,Friday
C6B6F64D,Challenger Deep,Color Therapy,electronic,Shelbyville,14:59:17,Friday
9215DC32,Flame,Linda Lind,dance,Shelbyville,13:07:55,Friday
4AC94A62,La Dura Remix,unknown,latin,Shelbyville,08:05:11,Friday
91739CD7,Yesterdays,unknown,dance,Shelbyville,08:48:28,Monday
10F454E0,Fog On The Highway,Miller Anderson,pop,Shelbyville,13:16:08,Friday
7A41880B,Sitting On Top Of The World,Ben Barnes,soundtrack,Shelbyville,21:44:57,Monday
1ACE3B66,Manifesto,Rebirth of Enora,rock,Shelbyville,21:19:21,Wednesday
1FE61D61,Let It Roll (Come On Baby),Come On Baby,world,Shelbyville,14:45:25,Wednesday
61A30B1C,Can You Feel It,T-Mass & Enthic,electronic,Shelbyville,13:43:26,Wednesday
3EA2D62F,Aude Distare,Imagine the Silence,metal,Shelbyville,09:35:10,Monday
136B1233,Tiamat,Cern,dance,Shelbyville,14:10:55,Friday
B9E06FC4,Basta,Benny Moschini,pop,Shelbyville,13:29:14,Friday
94E2AB9A,She Works Hard For The Money,Donna Summer,pop,Shelbyville,21:50:09,Wednesday
EB010F62,Burning,LeftWave,house,Shelbyville,21:53:29,Wednesday
5577E0C7,Night,The Chemodan,rusrap,Shelbyville,21:28:00,Wednesday
666FA2B8,Gettin Hihi,Da Vosk Docta,electronic,Shelbyville,20:48:27,Monday
EFED358,Finesse,Ngo,electronic,Shelbyville,13:54:58,Friday
383F9A4A,Check,Zebrahead,rock,Shelbyville,14:00:53,Wednesday
BD65C9CB,Bang Bang,Blak Diamon,reggae,Shelbyville,09:35:50,Friday
BBBEAFCD,Miami Bass Express,Maggotron Crushing Crew,electronic,Shelbyville,13:42:23,Friday
92D60B52,Hold Your Hand,Oakenfold feat. Emiliana Torrini,pop,Shelbyville,09:55:40,Monday
5E9E1E8D,Dope Man,Lil Bad,rap,Shelbyville,13:32:33,Friday
94025234,Where I Want To Be,Chess In Concert,pop,Shelbyville,09:57:53,Monday
47E5088,Massachussetts,Cover Masters,world,Shelbyville,21:02:08,Friday
BBC07A5F,Donizetti: La Favorita - Italian version - Act 4 - Fuggiam da queste soglie!,Fiorenza Cossotto,classical,Shelbyville,20:16:32,Monday
A2839B2F,Con te partirò,unknown,dance,Shelbyville,08:50:55,Friday
6C83D07C,Let It Go,Huxley,house,Shelbyville,20:25:20,Wednesday
4E934A22,Main Titles Song,Luis Bacalov,film,Shelbyville,13:23:48,Monday
13538118,Apollo,Timebelle,pop,Shelbyville,21:06:13,Friday
35EDA026,Akrobat (I Can't Go For That No Can Do),Jiri Korn,pop,Shelbyville,13:01:52,Wednesday
1E304F4A,For the Time Being,unknown,electronic,Shelbyville,08:53:24,Friday
EA369220,6 pieces Op. 51 No. 6: No. 6 Valse sentimentale Tempo di valse  in F Minor,Laure Favre-Kahn,classical,Shelbyville,21:29:30,Wednesday
C53560ED,Sfiorivano le viole,Rino Gaetano,pop,Shelbyville,08:43:10,Monday
709000F,Mistwalker,Psychostatus,metal,Shelbyville,20:15:22,Friday
F97CDA4,Next Generation,64Revolt,electronic,Shelbyville,20:24:19,Friday
6B16FF55,Dame Vida Dame,Spain Latino Rumba Sound,latin,Shelbyville,13:42:04,Wednesday
AE50D743,"Rossini: Il Turco in Italia / Act 2 - ""Rida a voi sereno il Cielo""",Ambrosian Opera Chorus,classical,Shelbyville,13:41:58,Friday
5947A4A,Touch,She Pleasures Herself,electronic,Shelbyville,13:11:11,Monday
447BDFF9,Boruto,2K,rap,Shelbyville,13:00:09,Wednesday
5EF4FED2,Light Years Away,Oliver,electronic,Shelbyville,21:37:33,Friday
E3AA0FCE,Hard As Hell,Bass Tribe,electronic,Shelbyville,20:23:26,Friday
D33C6D25,The Answer,Ashes Of Ares,hard'n'heavy,Shelbyville,21:21:43,Monday
BF44AE2F,Hollow Life,Coast Modern,indie,Shelbyville,13:17:03,Wednesday
45BCA78E,Redneck,The Rockmachine Band,rock,Shelbyville,08:28:03,Wednesday
D0FA769B,Living For You,Troy Sneed,gospel,Shelbyville,09:53:49,Monday
D2CE494E,Les hommes qui passent,Nero,pop,Shelbyville,20:54:46,Friday
E1EB655,I Love You,Said The Whale,indie,Shelbyville,14:59:26,Wednesday
32D9F42E,Tell Me When,Spectrum,electronic,Shelbyville,14:41:45,Monday
37C958B3,Country Blue (to Mr. Phil Cunningham),Art Ceilidh,folk,Shelbyville,14:38:46,Wednesday
10DFEBCD,Gave Me Something,Jess Glynne,pop,Shelbyville,13:37:47,Wednesday
9B8CC9A8,I Will Never Lose My Way,Down & Dirty,metal,Shelbyville,20:37:13,Monday
625A67F7,Feel It,Anfa Rose,electronic,Shelbyville,09:09:19,Monday
BC2EFA01,Ya Reytni Ana Wala Inti,Assi Al Hillani,world,Shelbyville,21:42:10,Monday
669F0469,Bella Ciao,Diego Moreno,world,Shelbyville,14:07:55,Wednesday
B950E597,No Me Toques Ese Punto,Lou Perez Y Su Orquesta,latin,Shelbyville,08:37:42,Friday
7225B5A9,Going Back,Real Bodrit,rusrock,Shelbyville,21:17:22,Wednesday
27796B7B,Lean Back,RnB 2016,rnb,Shelbyville,14:28:48,Wednesday
5DBD1DD0,Vertige,Asia 2001,psychedelic,Shelbyville,13:37:04,Friday
8A846B8C,Magical Night,unknown,ruspop,Shelbyville,09:30:32,Monday
43B1AD93,Stand in the Rain,unknown,electronic,Shelbyville,13:09:40,Friday
E1D0E5DA,Matrixx,unknown,reggae,Shelbyville,08:29:17,Friday
3AF89665,Love Won't Let You Get Away,Marlene VerPlanck,jazz,Shelbyville,09:14:38,Wednesday
8B00E25A,Cheap Thrills,Freedom Dub,electronic,Shelbyville,14:25:30,Wednesday
D8224882,Sixteen Tons,Merle Travis,pop,Shelbyville,21:09:33,Wednesday
3CC069CC,This Is Our Perfect Crime,The Von Bondies,rock,Shelbyville,20:25:44,Friday
669F8FAB,Sim Sime Jhari,Adit Tamang,world,Shelbyville,13:04:11,Friday
D5C96D20,Off With Your Head,Sweet Sister Pain,alternative,Shelbyville,09:43:21,Wednesday
E52F2EDA,Sound and Sense,Roy Ayers,jazz,Shelbyville,14:02:37,Wednesday
3BF51C72,Mystery,Anymars,deep,Shelbyville,14:06:45,Friday
AF8E05E,Message,Deba Montana,dance,Shelbyville,08:44:39,Friday
23CF41FE,Can't Get Away from You,unknown,dance,Shelbyville,09:57:53,Monday
14E917D2,Heat,Hangman,metal,Shelbyville,14:23:32,Wednesday
29917093,Everybody Be Cool,Sugar and Silk,jazz,Shelbyville,20:23:01,Friday
4DAED56,Blackout,Vice Versa,rock,Shelbyville,13:49:05,Wednesday
70031535,MASAKALI,Exit 11,dance,Shelbyville,08:53:20,Wednesday
8BDC54C3,Sweet Lover,Justin Nozuka,singer,Shelbyville,09:20:50,Monday
DEFD9C3,Expressions Of Your Love,Rebecca St. James,pop,Shelbyville,13:22:16,Wednesday
CB285907,Comatose,Pearl Jam,alternative,Shelbyville,13:29:29,Friday
BA263E5D,Baila Morena,Frédérique Zoltane,pop,Shelbyville,20:26:10,Monday
B762A268,City Life,Ross Milligan,jazz,Shelbyville,21:50:10,Friday
D41243B2,Pensa,Fabrizio Moro,pop,Shelbyville,21:27:11,Monday
F75A1C96,Reject Existence,Forgotten Tomb,extrememetal,Shelbyville,20:11:21,Friday
A7C2CCEA,From Above,Justin Imperiale,electronic,Shelbyville,13:09:16,Monday
88B19663,Suite From Mulan,Anthony Anderson Orchestra and Voices,soundtrack,Shelbyville,20:43:07,Friday
18839520,Purge,JayDaYoungan,hiphop,Shelbyville,13:10:29,Wednesday
57118016,March of the Dreamers,Farhan Sarasin,electronic,Shelbyville,14:18:19,Wednesday
9B49BB06,Grand Duo Concertant Op. 48: I. Allegro con fuoco,Emanuel Ax,classical,Shelbyville,21:44:23,Friday
4A96C649,Bam Bag «Gucci»,Irina Shok,ruspop,Shelbyville,08:57:21,Monday
D1E4B8F8,Orishas Llego,Orishas,hiphop,Shelbyville,14:01:30,Wednesday
5B967736,I Need You Now,Sinnamon,urban,Shelbyville,14:18:42,Friday
637D6837,The Sun in a Box,Astat,instrumental,Shelbyville,08:37:48,Friday
21D1EBEB,Night Falls onto the Fronts of Ours,Khors,metal,Shelbyville,21:47:16,Monday
3012764D,Bye Bye Baby,Max Coveri,pop,Shelbyville,13:29:37,Friday
380B2CFB,"Ghostbusters (From ""Ghostbusters"")",The Film Band,pop,Shelbyville,20:58:28,Friday
2BA6C1A3,Across the Dark,Lost Years,metal,Shelbyville,20:59:28,Wednesday
CB994FB6,Sanctuary in Dying Light,The Luna Sequence,electronic,Shelbyville,21:00:00,Wednesday
5751AFFA,Show Me,The Cover Girls,electronic,Shelbyville,08:47:04,Monday
D6A4F8AD,Marshmallow World,Darlene Love,christmas,Shelbyville,14:25:42,Monday
D7D88F2D,Whatcha Gon Do,Big Pun,rap,Shelbyville,13:41:29,Monday
F4A79A88,Shinigami Flow,OTRIX,rusrap,Shelbyville,08:08:43,Wednesday
E5DB94DE,Tu Vuo' Fa L'Americano (Vocal),Fiorello,soundtrack,Shelbyville,14:15:20,Wednesday
60EE2249,Because The Night,10000 Maniacs,rock,Shelbyville,09:03:04,Friday
1CE23EDA,Concerto No. 4 in F minor (L'inverno/ Winter) RV297 (Op. 8 No. 4): III. Allegro,unknown,classical,Shelbyville,14:44:44,Friday
2ED60CF7,Ball N' Chain,Big Mama Thornton,adult,Shelbyville,21:55:27,Monday
2207F83A,No One Lives Forever,Silent Force,metal,Shelbyville,13:02:56,Monday
65FEF31E,Sorry,Agentes De La Discordia,children,Shelbyville,21:57:00,Friday
90B4AEF1,Nova's,Alaska,drum,Shelbyville,13:57:55,Friday
15F401B7,Voyage Into Silence,Herb Ernst,classical,Shelbyville,09:59:13,Monday
47F13211,God Rest Ye Merry Gentlemen,Sedona Breeze,holiday,Shelbyville,13:59:43,Monday
C9AC7AE0,Get It Right,Catz 'n Dogz,dance,Shelbyville,08:14:34,Wednesday
8FA89633,Shrieks & Creaks,Slasher Dave,alternative,Shelbyville,21:58:17,Friday
BD289F72,So Long,MALFA,ruspop,Shelbyville,20:19:18,Friday
2089896,Piano Concerto No. 20 in D Minor K. 466: II. Romance,Antonello Gotta,classical,Shelbyville,09:19:15,Wednesday
AB526111,Make Me Feel Good,G Unit feat. 50 Cent Lloyd Banks Tony Yayo & Young Buck,hiphop,Shelbyville,13:43:59,Wednesday
3736ADA9,Lillington High,The Lillingtons,punk,Shelbyville,08:45:01,Monday
7AB9C8C1,The October,Royale,rock,Shelbyville,20:08:57,Wednesday
A1605B7B,Le temps est bon,Isabelle Pierre,pop,Shelbyville,09:32:44,Friday
EFD1CCE2,Bullet in a Gun,Delorentos,alternative,Shelbyville,13:33:12,Monday
B11CC364,Cold Bliss,Aesthetische,electronic,Shelbyville,13:35:56,Monday
8B4C7554,Pro Nails,Kid Sister,hiphop,Shelbyville,20:59:14,Friday
1A5D0EA2,Manantiales,Havana D`Primera,latin,Shelbyville,08:41:20,Wednesday
82544133,Sinner Man,The Weavers,world,Shelbyville,08:54:31,Wednesday
79A40ED8,Ti amo,Veysel,hiphop,Shelbyville,09:30:00,Friday
2926BA2D,After Touch,Parsifal,house,Shelbyville,21:25:51,Monday
3A596D6D,Long Train Runnin',Chet McCracken & Cornelius Bumpus,pop,Shelbyville,14:47:50,Monday
25518EEA,Now,Jonathan Groff,easy,Shelbyville,20:28:42,Wednesday
B7A38226,Jazz Suite No. 2: VI. Waltz 2,Yavor Manev,classical,Shelbyville,20:14:40,Wednesday
92A68FF3,Insta,Jessie Vatutin,rusrap,Shelbyville,20:45:22,Wednesday
70F64567,Lifetime,Torae,hiphop,Shelbyville,13:38:45,Friday
5F4B014E,The Easy Way,Healing Therapy Music,world,Shelbyville,13:40:15,Monday
1A9E14ED,Means to Reason,Heavy Seas,rock,Shelbyville,14:32:51,Wednesday
B2FB0778,When I Say Go,Jacob Plant,progressive,Shelbyville,09:16:51,Friday
DED6EEDC,Bury Me,unknown,electronic,Shelbyville,21:23:30,Monday
3A8DFE72,About You Now (Professional Backing Track),You Entertain,local,Shelbyville,21:13:43,Friday
A28E6F70,Collide,Judge Jules,dance,Shelbyville,08:15:30,Monday
EDCA6FF,God's Mud,Phenam,hiphop,Shelbyville,13:29:00,Friday
6A5CD733,Dust My Broom,Joe Barksdale,rock,Shelbyville,14:43:37,Wednesday
6A5EB103,Tuhkapatsaat,VVORSE,hard'n'heavy,Shelbyville,21:06:41,Friday
391C779,American,Macklemore,hiphop,Shelbyville,21:51:54,Wednesday
70C7C45B,In Christ Alone,Margaret Becker,christian,Shelbyville,14:07:11,Monday
2F7D7F92,No Love in Vain,Gus Black,alternative,Shelbyville,08:28:23,Wednesday
7BA38614,A Big Day,Kn1ght,electronic,Shelbyville,08:54:10,Friday
E4D57BDE,Cassie,Flyleaf,alternative,Shelbyville,21:18:07,Friday
F1EB302A,Sugar Sweet,Jacob Miller and the Bridge City Crooners,jazz,Shelbyville,21:46:53,Friday
91BD52D,Stratus,Sogar,dance,Shelbyville,08:25:47,Friday
11DEDDA9,The Infocidal,Cancer,extrememetal,Shelbyville,21:12:30,Monday
D5B47CAF,Too Sick to Pray,Alabama 3,rock,Shelbyville,13:39:27,Wednesday
37BCDACA,Goodbye To Love,Nico Santos,pop,Shelbyville,14:37:33,Wednesday
436A5DE0,Blablacar,MORRALLES,rusrap,Shelbyville,09:15:57,Wednesday
16600952,In The Sun,Joseph Arthur,soundtrack,Shelbyville,20:28:31,Wednesday
F1C68FBD,Marcuria,Leon Willett,videogame,Shelbyville,09:30:51,Friday
E53F5C44,Yin & Yang,Funk Off,jazz,Shelbyville,20:34:05,Monday
FED916DA,Futariha Barabara,Yui Suzuki,jpop,Shelbyville,09:25:45,Monday
6D0ABA9C,Hells Bells,The Vintage Masters,rock,Shelbyville,13:27:13,Monday
BF5D597,Why,Sammy Paul,electronic,Shelbyville,13:29:08,Friday
2C65D816,Stillbirth,Alice Glass,electronic,Shelbyville,20:00:19,Wednesday
840F3068,سورة الفاتحة,الشيخ محمد البراق,muslim,Shelbyville,21:51:39,Wednesday
F49BEEC5,City Lights,Blanche,pop,Shelbyville,20:22:32,Wednesday
21FBFECF,My Gang,Vince Kidd,pop,Shelbyville,08:18:35,Wednesday
219321F6,Elastic,Bali Baby,hiphop,Shelbyville,13:11:10,Friday
D005D24,Girl Scout Cookies,Sleeper,dubstep,Shelbyville,21:38:58,Friday
D83453DC,Like a Star,Lila Liu,electronic,Shelbyville,14:09:53,Monday
73BB5C4E,Alive,Escape The Fate,posthardcore,Shelbyville,13:35:08,Wednesday
4721B890,Every Girl And Boy,Spagna,pop,Shelbyville,14:06:03,Wednesday
4C4877A3,unknown,unknown,unknown,Shelbyville,14:50:32,Wednesday
49D6F92C,Georgian Lesson,Deladap,pop,Shelbyville,08:57:40,Wednesday
334C6927,Inside Your Harmony,Alim Zairov,relax,Shelbyville,09:45:47,Monday
58B1F592,Like a Boss,OG Kid Frost,hiphop,Shelbyville,22:00:02,Friday
32C78239,Hey,Kel,ruspop,Shelbyville,08:30:00,Friday
4E2D2BB1,Lost On the Path,Isak J Martinsson,easy,Shelbyville,08:19:43,Wednesday
DA3F712,Synchronicity,unknown,unknown,Shelbyville,13:02:52,Monday
9156F7B2,Breakdown The Doors,Pride,house,Shelbyville,09:38:15,Wednesday
1A8D902C,Game Over,alt DJ,ruspop,Shelbyville,09:58:27,Friday
E9FA5BA5,Galactic Lights,Synthesis,electronic,Shelbyville,14:44:54,Wednesday
B1A2756F,Parade,unknown,electronic,Shelbyville,08:02:02,Wednesday
9FEB3183,You Always You),Patrice,pop,Shelbyville,21:37:38,Monday
1AE1E347,Painkiller,unknown,rusrap,Shelbyville,20:10:48,Friday
F7FA7E6D,Take Me Home Country Roads,Ballads,instrumental,Shelbyville,14:42:56,Friday
4976C51C,Faded,Sarah Gomez,pop,Shelbyville,20:19:03,Friday
ECBE3FC9,Ugui,The Wasabies,korean,Shelbyville,14:00:47,Monday
842C49E3,Mona Lisa,David Puentez,dance,Shelbyville,09:36:03,Monday
4A91B2D7,Game Over,alt DJ,ruspop,Shelbyville,20:09:42,Wednesday
5403B099,Autumns Breath,Wolfchant,folkmetal,Shelbyville,21:03:04,Wednesday
6A75544C,Dreams,Gabrielle,pop,Shelbyville,08:20:27,Wednesday
AC6CF5B8,Arctic,J. Hoard,pop,Shelbyville,09:25:34,Monday
74403A66,Pictures Of Home,Black Label Society,rock,Shelbyville,20:55:53,Friday
D4BF3D60,Come On Sugar,unknown,dance,Shelbyville,09:35:24,Monday
5137DF92,Teenage Girl,Cherry Glazerr,soundtrack,Shelbyville,08:20:38,Wednesday
3303DCA1,White Light Suicide,Witchcraft,stonerrock,Shelbyville,09:35:03,Monday
B9C647CF,Desde el alma,Color Tango,tango,Shelbyville,08:37:38,Monday
5BD1C08E,Run Your Love,Dryra & EpicFail featuring Nessakay,unknown,Shelbyville,09:25:42,Friday
38C76F13,unknown,unknown,unknown,Shelbyville,21:28:24,Monday
56AFD1AF,You're Ugly!,Mark A. Lynn,children,Shelbyville,21:52:32,Monday
E003E8E6,The Flash,Gaty Lopez,dance,Shelbyville,21:30:04,Friday
AAF549BC,You've Made Me So Very Happy,Blood Sweat & Tears,rock,Shelbyville,20:09:46,Wednesday
7C75B4E4,Boeing,A(Z)IZA,rusrap,Shelbyville,09:30:12,Wednesday
A4683318,Always True,Rune,electronic,Shelbyville,08:00:43,Wednesday
2AD12DCC,Ibiza,unknown,ruspop,Shelbyville,14:07:51,Monday
DAA51674,Farruca,Pedro Soler,world,Shelbyville,14:10:16,Friday
7C503AAA,Pure Imagination,Gene Wilder,soundtrack,Shelbyville,13:56:20,Friday
322ABDDB,Give Me Your Love,XTM & DJ Chucky Presents Annia,dance,Shelbyville,14:25:01,Friday
772E2E33,Blanche,Wielki,dance,Shelbyville,09:58:13,Monday
626C12D4,Cosmoboy,Taliana,ruspop,Shelbyville,09:21:15,Monday
6F1A754D,The Men In Blue,Prince Paul,hiphop,Shelbyville,20:46:27,Wednesday
57BB84A,Stormi,Iosonouncane,electronic,Shelbyville,21:41:15,Wednesday
A4720982,Tell my why,Catchy Tongue,dance,Shelbyville,21:59:31,Wednesday
D0676239,Durga Suktam and Durga Gayatri,Uma Mohan,world,Shelbyville,14:16:54,Friday
7771F8E9,Sueno,Nico Otten,dance,Shelbyville,13:20:09,Monday
729DEBB8,Tough Love,Openwater,hiphop,Shelbyville,08:27:54,Monday
7DBA6B60,They Forced My Hand ft. Tragedy Khadafi,Cormega,hiphop,Shelbyville,13:11:51,Monday
AB94AE50,The Nexus,Elegy,psychedelic,Shelbyville,09:31:58,Friday
E486FA58,One O'Clock Jump,Coleman Hawkins,jazz,Shelbyville,08:44:16,Monday
5AF59CA8,Generación Perdida,Oktopussy,punk,Shelbyville,21:24:42,Monday
654AF30E,What Love Is,Nasty Bits,soundtrack,Shelbyville,08:52:30,Monday
691BA5DC,Yumeji's Theme,Shigeru Umebayashi,film,Shelbyville,20:46:39,Monday
7ADFECFE,Freeman,Billy Dean Thomas,hiphop,Shelbyville,14:43:21,Friday
3CFD3033,Missing Love,Moko,urban,Shelbyville,14:31:45,Friday
E7E25E9F,Something In The Water,Iceleak,dance,Shelbyville,14:00:45,Wednesday
851C6070,Do It Again,Sandra Nasic,rock,Shelbyville,08:12:48,Wednesday
4123F459,Arrival. The Meuse-Argonne,1914,extrememetal,Shelbyville,21:45:15,Wednesday
C20814E8,Icarus,Paul Winter,pop,Shelbyville,13:06:53,Friday
4263D7FF,Last Nightcap,Snareskin,pop,Shelbyville,20:37:25,Friday
A7311ED3,Sunny Walk,Moses,electronic,Shelbyville,14:33:58,Friday
AA026F24,Heat Of Passion,Bob Catley,rock,Shelbyville,21:29:10,Monday
AB70229E,U Mine,DYSOMIA,chill,Shelbyville,09:33:30,Friday
22362A44,If I Had A Hammer (The Hammer Song),Lorraine Ellison,rnb,Shelbyville,08:24:09,Monday
6CE41BE,Visual Camouflage,Army of the Pharaohs,hiphop,Shelbyville,14:48:44,Wednesday
393032A7,Like Jesus Does,Cowboys Undercover,country,Shelbyville,09:00:47,Friday
4BE1FB4E,The Master's Voice,Gazpacho,progressive,Shelbyville,20:19:05,Wednesday
E406D55D,Super Techno Pt. 2,All In Orchestra,instrumental,Shelbyville,21:05:23,Wednesday
DA2C8995," String Quartet No.17 in B flat K.458 -""The Hunt"" - 4. Allegro assai",Amadeus Quartet,classical,Shelbyville,14:01:00,Friday
AF7C93FF,Black,Julian Bliss,classical,Shelbyville,14:20:28,Wednesday
F06E55D2,What Did Being a Newsie Ever Get Me?,Nickel Arcade,rock,Shelbyville,08:16:10,Wednesday
E9496D00,Real Girl,Mutya Buena,pop,Shelbyville,09:24:13,Monday
998BAC8F,LAMBO,Gera Pkhat,rusrap,Shelbyville,14:01:46,Monday
2FC3FC46,Fugue in D Minor,Scott Hartman,classical,Shelbyville,13:14:28,Friday
D524BA57,Cold Blooded,unknown,electronic,Shelbyville,21:27:56,Monday
33E8B129,Going and Going. and Going. (Feat. rjd2 & Aaron Livingston),Icebird,rnb,Shelbyville,09:51:31,Friday
D8E9EEBA,Georgia On My Mind,Stanley Jordan,jazz,Shelbyville,09:24:46,Friday
EFA25DFD,Step Up for the Cool Cats,Palma Violets,alternative,Shelbyville,21:15:15,Monday
2824D7B9,Great Gatsby,Nike Boi,hiphop,Shelbyville,21:32:24,Monday
76E06E09,Shadow of Death,unknown,psychedelic,Shelbyville,20:37:56,Wednesday
5217FD66,I Know,Rocket,rusrap,Shelbyville,08:48:21,Monday
A0598F10,Every Time,PNKR,pop,Shelbyville,09:17:29,Monday
F7E760F2,Football,Drum Ecstasy,alternative,Shelbyville,13:45:36,Wednesday
7DC9FDDF,Missing You,Diskover,techno,Shelbyville,14:50:37,Wednesday
7DBBE9C3,Calamite,Giorgieness,rock,Shelbyville,14:47:27,Wednesday
E9302875,Mirror,Hidden History,rock,Shelbyville,13:40:55,Monday
B69B7497,MI AMOR,unknown,ruspop,Shelbyville,09:05:58,Wednesday
